	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
0	0.403755217663	0.247895607454	0.672895967983	0.226194845843	0.853147121749	0.570521029207	0.908747572094	0.150523995556	0.368025117733	0.455106626755	0.698767134173	0.319410802958	0.53279627845	0.264609715699	0.260991299103	0.514785197382	0.624179457448	0.526287241958	0.366063682684	0.262463002434	0.897871125168	0.329311929065	0.281969557972	0.300921584983	0.515177429617	0.618492753263	0.575718785633	0.379487381529	0.694103342569	0.597841617457	0.343490501789	0.471681514883	0.153133476821	0.552368649844	0.169714303099	0.330229267754	0.299818516986	0.169293596734	0.75119356725	0.562822431743
