,Strain,Proportion,Error
0,5.99999998671,1.0,0.0
1,5.99999998508,1.0,0.0
2,6.0,1.0,0.0
3,5.99999998671,1.0,0.0
4,5.99999998897,1.0,0.0
5,5.99999998763,1.0,0.0
6,6.0,1.0,0.0
7,5.99999998897,1.0,0.0
8,5.99999998374,1.0,0.0
9,5.9999999939,1.0,0.0
10,5.99999995965,1.0,0.0
11,5.99999998374,1.0,0.0
12,6.0,1.0,0.0
13,6.0,1.0,0.0
14,6.0,1.0,0.0
15,6.0,1.0,0.0
