,Strain,Proportion,Error
0,3.99999999702,0.090999997,0.0
1,4.0,0.0919999954092,0.0
2,4.0,0.0919999954092,0.0
3,4.99999999377,0.678999998,0.0
4,4.99999999688,0.679,0.0
5,4.99999999688,0.679,0.0
