,ST,New/Existing,clpA,clpX,nifS,pepX,pyrG,recG,rplB,uvrA,Proportion
0,5854,Existing,clpA_22,clpX_1,nifS_5,pepX_8,pyrG_1,recG_18,rplB_11,uvrA_10,1.0
