	0	1	2	3	4	5	6	7
0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2	1.0	0.833333333333	1.0	1.0	0.833333333333	1.0	1.0	1.0
3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
7	1.0	1.0	1.0	1.0	0.666666666667	1.0	1.0	1.0
8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
9	0.8	0.8	1.0	1.0	1.0	0.8	1.0	1.0
10	1.0	0.857142857143	1.0	0.857142857143	1.0	0.857142857143	1.0	1.0
11	1.0	1.0	0.666666666667	1.0	0.833333333333	1.0	1.0	1.0
12	0.833333333333	0.833333333333	1.0	1.0	1.0	1.0	1.0	0.833333333333
13	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
14	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
15	1.0	1.0	0.833333333333	1.0	1.0	0.833333333333	1.0	1.0
16	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
18	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
19	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75
20	1.0	1.0	0.666666666667	1.0	1.0	1.0	1.0	0.833333333333
21	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
22	1.0	1.0	0.857142857143	1.0	0.857142857143	0.714285714286	1.0	1.0
23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
24	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0
25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
26	1.0	1.0	0.666666666667	1.0	1.0	1.0	1.0	1.0
27	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
28	1.0	1.0	0.833333333333	1.0	0.833333333333	1.0	1.0	1.0
29	1.0	0.8	0.8	1.0	1.0	1.0	1.0	1.0
30	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
31	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.666666666667
32	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
33	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
34	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
36	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
37	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75
38	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.714285714286
39	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5
