	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
0	0.036127167618749984	0.0404888103625	0.0857007575687501	-6.249995312956891e-12	0.10550014693750012	6.249986639339511e-12	0.018670886074999962	0.0428427419375	0.10304330064375003	6.250049089384646e-12	6.2500213338090305e-12	0.054687500006249966	0.03293269229374998	6.250028272702934e-12	0.10544871795625005	-6.249962353210847e-12	0.02257947978125002	0.045630530981250014	-5.724587470723463e-17	-1.250000450370159e-11	6.250052558831598e-12	0.07048722044374997	6.938893903907228e-18	0.06250000000000001	0.04976851851875001	0.04008358662499998	0.06372279675624999	0.14730715774375003	0.10885697663125005	-2.6020852139652106e-18	0.15684459180624985	0.019696969699999983	0.10531068416249992	0.11616655331874995	-9.194034422677078e-17	0.09600443416249993	0.03125000000000004	1.0408340855860843e-16	6.249976230998655e-12	6.250033476873362e-12
