	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
0	0.0	0.0	1.1102230246251565e-16	2.220446049250313e-16	0.0	5.551115123125783e-17	2.7755575615628914e-17	1.1102230246251565e-16	0.0	1.1102230246251565e-16	0.0	2.7755575615628914e-17	2.7755575615628914e-17	0.0	0.0	5.204170427930421e-18	0.0	0.0	0.036824641885081145	0.05417589000025147	0.0	0.0	0.0	0.0	0.0	5.551115123125783e-17	2.7755575615628914e-17	0.0	0.0	0.0	0.0	0.0	5.551115123125783e-17	0.0	0.0	0.0	2.42861286636753e-17	2.7755575615628914e-17	0.0	5.551115123125783e-17
