	0	1	2	3	4	5	6	7
0	1.0	1.0	1.0	1.0	0.75	1.0	0.833333333333	1.0
1	0.8	0.8	1.0	1.0	0.833333333333	0.833333333333	1.0	1.0
2	1.0	1.0	1.0	0.833333333333	1.0	0.833333333333	1.0	1.0
3	1.0	0.857142857143	1.0	1.0	1.0	0.5	1.0	1.0
4	1.0	1.0	1.0	1.0	1.0	0.833333333333	1.0	0.857142857143
5	1.0	1.0	0.857142857143	1.0	1.0	0.714285714286	1.0	1.0
6	0.75	0.833333333333	0.833333333333	1.0	1.0	1.0	1.0	0.833333333333
7	1.0	0.857142857143	0.333333333333	1.0	0.833333333333	1.0	0.833333333333	0.833333333333
8	0.857142857143	1.0	0.833333333333	0.8	1.0	1.0	1.0	1.0
9	0.833333333333	0.857142857143	0.75	1.0	1.0	1.0	1.0	1.0
10	1.0	0.833333333333	1.0	1.0	1.0	1.0	1.0	1.0
11	1.0	1.0	0.833333333333	1.0	0.857142857143	1.0	1.0	0.833333333333
12	1.0	0.714285714286	0.6	1.0	1.0	0.833333333333	1.0	1.0
13	0.833333333333	1.0	1.0	1.0	1.0	1.0	1.0	0.5
14	1.0	0.857142857143	0.857142857143	1.0	1.0	1.0	1.0	0.857142857143
15	1.0	0.857142857143	0.333333333333	1.0	1.0	1.0	1.0	1.0
16	1.0	0.833333333333	0.857142857143	1.0	0.833333333333	0.857142857143	1.0	0.857142857143
17	1.0	1.0	1.0	0.666666666667	0.857142857143	1.0	0.857142857143	1.0
18	1.0	1.0	1.0	1.0	0.8	1.0	1.0	0.857142857143
19	1.0	0.8	1.0	0.5	1.0	1.0	0.857142857143	1.0
20	0.857142857143	0.75	1.0	0.75	0.833333333333	1.0	1.0	1.0
21	0.666666666667	1.0	0.833333333333	0.857142857143	1.0	1.0	0.75	1.0
22	1.0	1.0	0.714285714286	0.75	1.0	0.833333333333	1.0	1.0
23	1.0	0.75	1.0	0.8	1.0	0.833333333333	1.0	1.0
24	1.0	1.0	1.0	0.857142857143	1.0	0.75	1.0	0.833333333333
25	1.0	1.0	1.0	1.0	1.0	1.0	0.75	0.833333333333
26	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0
27	1.0	1.0	0.857142857143	1.0	1.0	1.0	1.0	1.0
28	1.0	1.0	0.5	0.857142857143	1.0	1.0	1.0	0.857142857143
29	1.0	1.0	0.833333333333	1.0	1.0	1.0	1.0	0.833333333333
30	1.0	0.5	0.8	0.571428571429	0.8	1.0	0.5	1.0
31	1.0	1.0	1.0	1.0	0.833333333333	1.0	1.0	1.0
32	1.0	1.0	1.0	1.0	1.0	1.0	0.833333333333	0.8
33	1.0	1.0	0.6	1.0	0.75	1.0	1.0	1.0
34	0.75	0.857142857143	0.833333333333	1.0	1.0	1.0	1.0	0.833333333333
35	1.0	1.0	0.75	0.833333333333	1.0	1.0	1.0	0.833333333333
36	0.857142857143	1.0	1.0	0.857142857143	0.833333333333	1.0	0.857142857143	1.0
37	0.714285714286	1.0	1.0	0.75	1.0	1.0	1.0	1.0
38	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
39	0.666666666667	0.833333333333	0.8	1.0	0.666666666667	0.666666666667	1.0	1.0
