,ST,New/Existing,clpA,clpX,nifS,pepX,pyrG,recG,rplB,uvrA,Proportion
0,1,Existing,clpA_4,clpX_4,nifS_3,pepX_3,pyrG_3,recG_3,rplB_3,uvrA_3,1.0
