,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
2,2.77555756156e-17,0.0,2.77555756156e-17,0.0,2.77555756156e-17,0.236052799894,0.0,5.55111512313e-17,0.177109728487,2.77555756156e-17,2.77555756156e-17,0.0,0.0080329994477,0.0,5.55111512313e-17,0.0,0.0,2.77555756156e-17,0.0,0.0,0.0,0.0,0.0,2.77555756156e-17,0.0,5.55111512313e-17,0.0,0.0,0.0,0.126051750514,2.77555756156e-17,0.0,0.0,0.192770946352,2.77555756156e-17,2.77555756156e-17,0.0,0.0,0.0,2.77555756156e-17
