,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,0.666666666667,0.666666666667,0.666666666667,0.666666666667,1.0,0.666666666667,1.0,1.0,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,0.666666666667,1.0,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1.0,0.666666666667,1.0,0.666666666667,1.0,0.666666666667,0.666666666667,0.666666666667,0.666666666667,0.666666666667,1.0,1.0,1.0,0.666666666667
2,0.0005,0.0,0.110891417163,0.0183521039124,0.06222702839,0.0258268735494,2.08166817117e-17,0.190978680173,0.0,0.0,0.0,2.77555756156e-17,0.0464489898505,0.0,0.0,0.0005,1.38777878078e-17,0.203272811025,0.0,0.0005,2.77555756156e-17,0.0491092145911,2.77555756156e-17,0.0005,5.55111512313e-17,0.0005,5.55111512313e-17,0.0232083825484,0.0005,0.0829322660439,0.0005,0.104980387838,0.195700483545,0.127724201557,0.0706912664519,0.0391151962782,0.0,0.0,0.0,0.10601386333
