	0	1	2	3	4	5	6	7
0	0.7322119304	0.900896814917	0.973590780366	0.921350306249	0.731658072466	1.30019691987	0.486314013197	0.852814694635
1	16.3081947633	1.74358336393	12.1713447234	1.27414050842	1.27335283742	1.81922121349	1.29194945438	1.34047083466
2	2.3064710546	7.59681907172	2.16788203207	14.6064782021	14.7984255936	3.73919767407	0.779793358286	1.00615171384
3	0.66563587938	0.529565359417	0.697137381514	0.715847881595	0.653792928127	0.519427302814	0.562166421012	0.682568616946
4	1.93379701527	0.539822092978	0.459207144295	0.74258158111	0.534090054669	5.07938530422	0.538644632361	0.899899697954
5	0.481500031257	0.10417009164	31.426816445	0.372685383175	0.0510291843285	25.294551636	0.105101395939	0.0518782571091
6	0.571804975343	1.14352452698	0.65462590157	1.05398491931	0.628685135724	1.3064571984	0.699302353261	0.756920123612
7	0.573603643007	0.561856861189	0.567397854361	0.599188800528	1.39892745254	0.571554724452	0.561895308694	0.561856861189
8	0.386930354879	0.552759006931	0.604408351084	0.535738951024	0.400592962346	6.74347459688	0.436092515332	0.468743294941
9	1.64097208716	3.05753890622	1.46381053715	0.988653233503	10.5769096392	7.06936686982	5.87504529	1.23979147725
10	0.725576321728	4.21194436716	8.11251671964	1.06894308911	18.2565835313	0.54775710003	0.596465117394	1.49926761089
11	3.32882088482	1.26357522363	1.73682056743	1.53364889432	31.1638440125	1.32081996461	1.10266255133	1.22405952926
12	0.787553943812	0.839811955368	3.60525440874	16.3090470912	1.12230904892	0.968748035506	0.839104280194	15.7945447664
13	5.42350956428	0.38422309937	0.357965234261	0.712121217541	17.9471328743	47.3059173092	0.333542980989	0.434925655978
14	0.508700538405	42.8760082307	0.517603672308	0.517603672308	0.506970317931	0.376286406916	0.354012272622	0.49113295175
15	1.38461379799	0.757377317271	4.88658425847	0.487532138008	0.572104655991	3.98279884984	0.935077353221	0.893714716
16	1.34704443321	0.588369190548	0.797859167611	2.23043121784	1.05141219289	31.4988348855	0.636500236432	0.832762377159
17	0.858390126993	1.20098775254	11.2934355046	9.28573089999	9.2260705827	1.40698853496	0.483416940797	0.919301436828
18	7.31514466884	0.938600051088	1.12415789781	1.23730718383	1.12442332047	3.00497768247	1.0868640745	1.1803151977
19	0.363291100216	1.92959238697	9.11435096312	0.528010692565	3.1509565551	7.61972162283	7.95638027038	2.58105283403
20	0.654915536883	4.73892229592	20.0574295127	2.57118620189	0.929845688261	0.943251406408	8.52155707291	10.6693423847
21	2.44084514225	0.592383051996	0.634795466563	0.599498067742	0.554483112674	0.5947414826	0.908105342068	0.554813472527
22	0.770892997163	2.63449098454	20.9685923282	2.17514788025	9.19056214308	13.9717745598	0.91038839011	1.91076730483
23	1.84502495749	28.8797671939	35.3178239606	0.649462336125	2.57381474429	0.676375103759	1.38345132751	0.561786701109
24	0.237518517758	0.126090134584	3.55121707312	0.245700092532	8.34855945307	0.063837378613	0.581022539531	0.0592960977967
25	0.265914310798	2.25466901974	2.2861055216	2.04126686614	14.2474074295	2.85879557474	0.101300203957	2.27850371309
26	6.96167576925	0.54612750849	7.16606457158	6.80383310781	0.471807013056	0.545225887163	2.47533026875	7.27450932418
27	0.988587793831	0.50298648901	0.254271199873	0.364161309763	0.493297710086	0.502410157689	0.748931039454	0.12588715687
28	0.318600033529	0.710722954158	4.08594606722	0.789508318675	1.73921962181	1.71173176351	0.406594124473	0.753413030056
29	0.918294710787	4.83837483281	9.40624868659	1.93114397556	1.12897720206	9.01342637528	0.770678642494	1.12872268311
30	0.643601749989	0.980377453968	1.21799854496	0.837120707257	0.888963287699	12.1646795599	0.953492001358	1.01395299308
31	1.31924498127	1.17161265515	0.974816254667	1.41557609807	2.47441055206	1.43436089216	2.52247175276	1.86475692892
32	0.867541643422	0.374492608479	0.938132080217	1.63376462008	5.70703542367	0.4561323514	2.03851047687	1.97875465988
33	0.279959583754	0.0428274576255	0.558332244473	0.138889699512	0.234628319696	0.609188013116	0.537029469757	0.232085882177
34	0.19688148865	0.894216686636	0.273283091594	2.12221245684	0.379990418264	1.11867392081	0.139283830265	0.379990418264
35	1.11870857254	1.60457543425	20.9525568875	0.517446296278	1.52630433474	1.01431791131	1.13818265453	0.793723832105
36	1.81605569932	0.949406583395	1.79665180341	1.81410421668	1.69588271233	9.41647871958	0.296705137889	5.95706772718
37	3.06789639896	0.73366655731	0.967111097964	0.76331227679	0.868189085787	0.765138708947	1.48572315434	10.5967613124
38	0.663420070708	0.0891952176546	1.65573348665	1.71982940161	6.30304303896	0.378227399438	1.99620952147	21.2859013152
39	1.09848713229	11.0439644754	0.312440332415	0.392383229466	47.0163297954	0.398919781331	0.427748083722	3.53116322166
