,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,0.666666666667,1.0,0.666666666667,0.666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.666666666667,1.0,1.0,0.666666666667,1.0,0.666666666667,0.666666666667,1.0,0.666666666667,1.0,0.666666666667,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.0005,0.0569132193438,4.16333634234e-17,0.0408492548901,0.195463008136,0.0,1.38777878078e-17,0.0,8.32667268469e-17,0.0,2.77555756156e-17,0.0,0.0850660757187,0.0005,0.0,0.139925004191,2.77555756156e-17,0.0818344495912,0.0729650352303,2.77555756156e-17,0.0470095333195,0.0005,0.111181589504,6.93889390391e-17,7.6327832943e-17,0.192767782461,0.0,2.77555756156e-17,7.2858385991e-17,0.0005,0.0005,2.77555756156e-17,6.93889390391e-17,4.16333634234e-17,2.77555756156e-17,5.55111512313e-17,5.55111512313e-17,1.73472347598e-18,0.0005,2.77555756156e-17
