	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
0	0.0489074399991	0.0	0.0	0.0	5.55111512313e-17	0.165062605913	2.77555756156e-17	0.0207936439426	0.0	0.166808924944	0.0	0.137929497552	0.0	0.0298679339701	2.77555756156e-17	5.55111512313e-17	0.0	0.0	0.0	0.0	0.242237006198	0.192864064082	0.0	2.77555756156e-17	0.0	2.77555756156e-17	0.234889524012	0.0	0.0	0.0	2.77555756156e-17	0.0368301097541	0.0182329270467	5.55111512313e-17	0.0	0.17378886829	0.0180085822415	2.77555756156e-17	0.0	2.77555756156e-17
