,ST,New/Existing,clpA,clpX,nifS,pepX,pyrG,recG,rplB,uvrA,Proportions,Sample
0,49,Existing,clpA_8,clpX_1,nifS_1,pepX_1,pyrG_4,recG_6,rplB_1,uvrA_7,0.9883066890779446,s6
