,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0,1.0,0.666666666667,1.0,0.666666666667,1.0,1.0,1.0,0.666666666667,1.0,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1.0,0.666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.666666666667,0.666666666667
2,5.55111512313e-17,2.77555756156e-17,2.77555756156e-17,0.0005,5.55111512313e-17,9.71445146547e-17,0.221098923424,2.77555756156e-17,0.0269488800496,5.55111512313e-17,2.77555756156e-17,2.77555756156e-17,0.0599013120979,5.55111512313e-17,5.55111512313e-17,0.0005,0.116002738199,5.55111512313e-17,5.55111512313e-17,2.77555756156e-17,4.16333634234e-17,5.55111512313e-17,0.0591238120634,0.0,0.0,2.77555756156e-17,2.77555756156e-17,2.77555756156e-17,2.77555756156e-17,0.0005,5.55111512313e-17,2.77555756156e-17,0.0,0.0005,0.0,2.77555756156e-17,8.32667268469e-17,1.11022302463e-16,0.167178862498,0.107144671456
